,dex_price,cex_price,unix_datetime,pool_asset,cex_asset,date,time,price_diff
23955,306.206074123,305.55,1675965330.0,BNB,BNB,2023-02-09,17:55:30,99.8928
23957,1.391153195,1.38705,1675965338.0,TWT,TWT,2023-02-09,17:55:38,99.8523
23958,21932.619860641,21789.99,1675965340.0,BTC,BTC,2023-02-09,17:55:40,99.6738
23960,77.905944978,77.65,1675965343.0,AAVE,AAVE,2023-02-09,17:55:43,99.8355
23961,1552.72640213,1545.655,1675965352.0,ETH,ETH,2023-02-09,17:55:52,99.7718
23967,91.873875496,92.19,1675965381.0,LTC,LTC,2023-02-09,17:56:21,99.8283
23969,126.291711402,126.6,1675965393.0,BCH,BCH,2023-02-09,17:56:33,99.8781
23974,21932.619860641,21789.56,1675965407.0,BTC,BTC,2023-02-09,17:56:47,99.6728
23976,77.905944978,77.65,1675965410.0,AAVE,AAVE,2023-02-09,17:56:50,99.8355
23977,1553.270053611,1545.725,1675965419.0,ETH,ETH,2023-02-09,17:56:59,99.7565
23980,21827.673311663,21771.755,1675965442.0,WBTC,WBTC,2023-02-09,17:57:22,99.8717
23983,91.873875496,92.11,1675965451.0,LTC,LTC,2023-02-09,17:57:31,99.8717
23985,126.291711402,126.6,1675965463.0,BCH,BCH,2023-02-09,17:57:43,99.8781
23990,21929.11225787,21792.16,1675965476.0,BTC,BTC,2023-02-09,17:57:56,99.6868
23993,1553.270053311,1545.755,1675965488.0,ETH,ETH,2023-02-09,17:58:08,99.7575
23996,21827.673311663,21777.41,1675965549.0,WBTC,WBTC,2023-02-09,17:59:09,99.8847
23999,91.873875496,92.085,1675965556.0,LTC,LTC,2023-02-09,17:59:16,99.8852
24001,126.291711402,126.55,1675965568.0,BCH,BCH,2023-02-09,17:59:28,99.8978
24002,0.661936517,0.6605,1675965571.0,AVA,AVA,2023-02-09,17:59:31,99.8914
24006,21929.084438857,21799.22,1675965581.0,BTC,BTC,2023-02-09,17:59:41,99.703
24009,1553.270052113,1545.615,1675965593.0,ETH,ETH,2023-02-09,17:59:53,99.753
24010,2.371374301,2.3775,1675965602.0,SNX,SNX,2023-02-09,18:00:02,99.871
24016,17.911781907,17.875,1675965632.0,AVAX,AVAX,2023-02-09,18:00:32,99.8972
24018,0.662072582,0.6605,1675965638.0,AVA,AVA,2023-02-09,18:00:38,99.8811
24022,21919.231171756,21808.95,1675965648.0,BTC,BTC,2023-02-09,18:00:48,99.7478
24025,1552.007396634,1545.435,1675965660.0,ETH,ETH,2023-02-09,18:01:00,99.7878
24026,2.37186175,2.377,1675965669.0,SNX,SNX,2023-02-09,18:01:09,99.8918
24028,21820.530527717,21782.855,1675965682.0,WBTC,WBTC,2023-02-09,18:01:22,99.9136
24029,7013.306223485,7000.5,1675965686.0,YFI,YFI,2023-02-09,18:01:26,99.9086
24030,13.513201545,13.485,1675965687.0,ATOM,ATOM,2023-02-09,18:01:27,99.8955
24032,17.911781907,17.865,1675965697.0,AVAX,AVAX,2023-02-09,18:01:37,99.8692
24034,0.662072582,0.6605,1675965703.0,AVA,AVA,2023-02-09,18:01:43,99.8811
24035,306.433981686,305.65,1675965704.0,BNB,BNB,2023-02-09,18:01:44,99.8719
24036,1547.542673684,1543.975,1675965710.0,ETH,ETH,2023-02-09,18:01:50,99.8846
24038,21919.231171757,21788.625,1675965713.0,BTC,BTC,2023-02-09,18:01:53,99.7012
24039,0.081472497,0.081215,1675965715.0,DOGE,DOGE,2023-02-09,18:01:55,99.8417
24040,77.921958962,77.65,1675965716.0,AAVE,AAVE,2023-02-09,18:01:56,99.8252
24041,1552.007396334,1543.985,1675965725.0,ETH,ETH,2023-02-09,18:02:05,99.7409
24042,2.37186175,2.367,1675965736.0,SNX,SNX,2023-02-09,18:02:16,99.8974
24044,21820.530527717,21758.675,1675965748.0,WBTC,WBTC,2023-02-09,18:02:28,99.8581
24045,7013.306223484,6984.5,1675965753.0,YFI,YFI,2023-02-09,18:02:33,99.7942
24046,13.513201545,13.4575,1675965755.0,ATOM,ATOM,2023-02-09,18:02:35,99.7935
24048,17.915174199,17.815,1675965764.0,AVAX,AVAX,2023-02-09,18:02:44,99.7196
24050,0.662072582,0.6605,1675965770.0,AVA,AVA,2023-02-09,18:02:50,99.8811
24051,306.296673542,305.75,1675965771.0,BNB,BNB,2023-02-09,18:02:51,99.9107
24052,1547.542673684,1543.245,1675965777.0,ETH,ETH,2023-02-09,18:02:57,99.861
24053,1.393363682,1.3885,1675965778.0,TWT,TWT,2023-02-09,18:02:58,99.8252
24054,21919.231171756,21779.5,1675965780.0,BTC,BTC,2023-02-09,18:03:00,99.6802
24056,77.921958962,77.65,1675965783.0,AAVE,AAVE,2023-02-09,18:03:03,99.8252
24057,1551.592106855,1545.475,1675965792.0,ETH,ETH,2023-02-09,18:03:12,99.8025
24058,2.37186175,2.376,1675965801.0,SNX,SNX,2023-02-09,18:03:21,99.9128
24062,13.512593937,13.4895,1675965820.0,ATOM,ATOM,2023-02-09,18:03:40,99.9145
24063,91.896422799,92.185,1675965822.0,LTC,LTC,2023-02-09,18:03:42,99.8432
24066,0.661764482,0.6605,1675965836.0,AVA,AVA,2023-02-09,18:03:56,99.9044
24070,21909.030922557,21816.8,1675965848.0,BTC,BTC,2023-02-09,18:04:08,99.7891
24071,0.081424325,0.081685,1675965849.0,DOGE,DOGE,2023-02-09,18:04:09,99.8402
24073,1551.851779674,1547.905,1675965859.0,ETH,ETH,2023-02-09,18:04:19,99.8727
24074,2.37075799,2.3805,1675965869.0,SNX,SNX,2023-02-09,18:04:29,99.795
24079,91.853658233,92.285,1675965889.0,LTC,LTC,2023-02-09,18:04:49,99.7658
24081,126.429861406,126.05,1675965901.0,BCH,BCH,2023-02-09,18:05:01,99.8495
24082,0.662403565,0.6605,1675965904.0,AVA,AVA,2023-02-09,18:05:04,99.8561
24086,21926.585848683,21811.9,1675965914.0,BTC,BTC,2023-02-09,18:05:14,99.7378
24088,77.96091363,77.75,1675965917.0,AAVE,AAVE,2023-02-09,18:05:17,99.8645
24089,1553.128944049,1545.805,1675965925.0,ETH,ETH,2023-02-09,18:05:25,99.7637
24093,7016.812308483,7004.0,1675965952.0,YFI,YFI,2023-02-09,18:05:52,99.9086
24094,13.510076676,13.477,1675965954.0,ATOM,ATOM,2023-02-09,18:05:54,99.8774
24097,126.351305911,125.85,1675965967.0,BCH,BCH,2023-02-09,18:06:07,99.8012
24098,0.662403565,0.6605,1675965970.0,AVA,AVA,2023-02-09,18:06:10,99.8561
24099,306.78429697,305.85,1675965972.0,BNB,BNB,2023-02-09,18:06:12,99.8475
24102,21926.585848684,21824.425,1675965980.0,BTC,BTC,2023-02-09,18:06:20,99.7665
24105,1553.128943869,1548.995,1675965995.0,ETH,ETH,2023-02-09,18:06:35,99.8667
24106,2.373047489,2.383,1675966007.0,SNX,SNX,2023-02-09,18:06:47,99.7907
24110,13.510076676,13.536,1675966040.0,ATOM,ATOM,2023-02-09,18:07:20,99.9042
24111,91.942363566,92.365,1675966042.0,LTC,LTC,2023-02-09,18:07:22,99.7707
24114,0.662454538,0.661,1675966060.0,AVA,AVA,2023-02-09,18:07:40,99.8901
24118,21924.679237742,21846.035,1675966074.0,BTC,BTC,2023-02-09,18:07:54,99.8203
24119,0.081599353,0.081905,1675966075.0,DOGE,DOGE,2023-02-09,18:07:55,99.8131
24120,77.966912883,78.25,1675966077.0,AAVE,AAVE,2023-02-09,18:07:57,99.8188
24121,1553.778475392,1550.935,1675966085.0,ETH,ETH,2023-02-09,18:08:05,99.9084
24122,2.3732301,2.3895,1675966094.0,SNX,SNX,2023-02-09,18:08:14,99.6584
24125,7017.352266704,7030.5,1675966130.0,YFI,YFI,2023-02-09,18:08:50,99.9064
24126,13.504215347,13.559,1675966131.0,ATOM,ATOM,2023-02-09,18:08:51,99.7976
24127,91.949438721,92.395,1675966133.0,LTC,LTC,2023-02-09,18:08:53,99.7583
24130,0.663538102,0.6605,1675966147.0,AVA,AVA,2023-02-09,18:09:07,99.7705
24131,306.622912949,306.05,1675966149.0,BNB,BNB,2023-02-09,18:09:09,99.9065
24132,1552.290036088,1548.755,1675966155.0,ETH,ETH,2023-02-09,18:09:15,99.886
24134,21954.93476748,21839.155,1675966158.0,BTC,BTC,2023-02-09,18:09:18,99.7356
24137,1556.26137609,1547.665,1675966171.0,ETH,ETH,2023-02-09,18:09:31,99.723
24143,92.20887179,92.585,1675966202.0,LTC,LTC,2023-02-09,18:10:02,99.7965
24146,0.663538102,0.661,1675966216.0,AVA,AVA,2023-02-09,18:10:16,99.8084
24150,21951.478135729,21851.585,1675966227.0,BTC,BTC,2023-02-09,18:10:27,99.7719
24152,78.1868946,78.05,1675966231.0,AAVE,AAVE,2023-02-09,18:10:31,99.9124
24153,1555.558301273,1548.955,1675966244.0,ETH,ETH,2023-02-09,18:10:44,99.7873
24154,2.383713787,2.3885,1675966254.0,SNX,SNX,2023-02-09,18:10:54,99.8997
24157,7037.151552651,7018.5,1675966271.0,YFI,YFI,2023-02-09,18:11:11,99.8673
24159,92.20887179,92.595,1675966277.0,LTC,LTC,2023-02-09,18:11:17,99.7911
24160,17.961861922,17.925,1675966287.0,AVAX,AVAX,2023-02-09,18:11:27,99.8973
24162,0.663494525,0.661,1675966294.0,AVA,AVA,2023-02-09,18:11:34,99.8117
24166,21950.074531815,21843.475,1675966307.0,BTC,BTC,2023-02-09,18:11:47,99.7566
24168,78.181759827,78.05,1675966310.0,AAVE,AAVE,2023-02-09,18:11:50,99.9157
24169,1555.386209317,1548.925,1675966319.0,ETH,ETH,2023-02-09,18:11:59,99.7919
24173,7036.689401297,7017.0,1675966345.0,YFI,YFI,2023-02-09,18:12:25,99.8599
24175,92.20281615,92.585,1675966348.0,LTC,LTC,2023-02-09,18:12:28,99.7932
24178,0.663494525,0.661,1675966363.0,AVA,AVA,2023-02-09,18:12:43,99.8117
24182,21946.446701244,21843.425,1675966373.0,BTC,BTC,2023-02-09,18:12:53,99.7647
24185,1555.386208411,1547.655,1675966385.0,ETH,ETH,2023-02-09,18:13:05,99.7509
24191,92.20281615,92.625,1675966433.0,LTC,LTC,2023-02-09,18:13:53,99.7716
24194,0.663494525,0.6615,1675966448.0,AVA,AVA,2023-02-09,18:14:08,99.8495
24197,1.398658756,1.40675,1675966458.0,TWT,TWT,2023-02-09,18:14:18,99.7116
24198,21943.079641665,21857.445,1675966460.0,BTC,BTC,2023-02-09,18:14:20,99.8045
24201,1555.351615809,1551.605,1675966473.0,ETH,ETH,2023-02-09,18:14:33,99.8794
24202,2.383557241,2.3925,1675966483.0,SNX,SNX,2023-02-09,18:14:43,99.8128
24207,92.20281615,92.645,1675966504.0,LTC,LTC,2023-02-09,18:15:04,99.7608
24210,0.663701673,0.6615,1675966519.0,AVA,AVA,2023-02-09,18:15:19,99.8339
24213,1.403750469,1.4014,1675966528.0,TWT,TWT,2023-02-09,18:15:28,99.9162
24214,21949.938324782,21840.655,1675966530.0,BTC,BTC,2023-02-09,18:15:30,99.7504
24215,0.081849756,0.081705,1675966532.0,DOGE,DOGE,2023-02-09,18:15:32,99.9115
24216,78.206168737,78.05,1675966533.0,AAVE,AAVE,2023-02-09,18:15:33,99.9001
24217,1556.002876453,1548.585,1675966541.0,ETH,ETH,2023-02-09,18:15:41,99.7611
24226,0.663815901,0.6615,1675966586.0,AVA,AVA,2023-02-09,18:16:26,99.8253
24227,306.555640682,305.75,1675966587.0,BNB,BNB,2023-02-09,18:16:27,99.8684
24230,21943.222861172,21843.665,1675966595.0,BTC,BTC,2023-02-09,18:16:35,99.7726
24231,0.081826218,0.081625,1675966597.0,DOGE,DOGE,2023-02-09,18:16:37,99.8769
24232,78.21962853,77.95,1675966599.0,AAVE,AAVE,2023-02-09,18:16:39,99.8273
24233,1555.807310498,1549.315,1675966608.0,ETH,ETH,2023-02-09,18:16:48,99.7909
24237,7040.09774495,7025.5,1675966645.0,YFI,YFI,2023-02-09,18:17:25,99.8962
24240,17.956734684,17.905,1675966658.0,AVAX,AVAX,2023-02-09,18:17:38,99.8557
24242,0.663625628,0.6615,1675966667.0,AVA,AVA,2023-02-09,18:17:47,99.8396
24243,306.353479104,305.65,1675966669.0,BNB,BNB,2023-02-09,18:17:49,99.8851
24246,21936.93316774,21841.515,1675966678.0,BTC,BTC,2023-02-09,18:17:58,99.782
24248,78.197208055,77.85,1675966682.0,AAVE,AAVE,2023-02-09,18:18:02,99.7775
24249,1555.466833951,1549.195,1675966690.0,ETH,ETH,2023-02-09,18:18:10,99.798
24250,2.384028217,2.3915,1675966699.0,SNX,SNX,2023-02-09,18:18:19,99.8435
24255,92.221034852,92.435,1675966719.0,LTC,LTC,2023-02-09,18:18:39,99.8841
24257,126.419509389,126.65,1675966730.0,BCH,BCH,2023-02-09,18:18:50,99.9089
24258,0.663625628,0.6615,1675966733.0,AVA,AVA,2023-02-09,18:18:53,99.8396
24262,21936.933167743,21855.995,1675966744.0,BTC,BTC,2023-02-09,18:19:04,99.8152
24264,78.197208055,77.95,1675966747.0,AAVE,AAVE,2023-02-09,18:19:07,99.8417
24265,1555.520967794,1550.155,1675966756.0,ETH,ETH,2023-02-09,18:19:16,99.8272
24270,13.541610477,13.5145,1675966783.0,ATOM,ATOM,2023-02-09,18:19:43,99.8998
24274,0.664185464,0.6615,1675966800.0,AVA,AVA,2023-02-09,18:20:00,99.7974
24277,1.407422102,1.40375,1675966809.0,TWT,TWT,2023-02-09,18:20:09,99.8694
24278,21955.43921489,21843.62,1675966811.0,BTC,BTC,2023-02-09,18:20:11,99.7447
24279,0.081778789,0.081585,1675966812.0,DOGE,DOGE,2023-02-09,18:20:12,99.8814
24280,78.263175399,77.75,1675966813.0,AAVE,AAVE,2023-02-09,18:20:13,99.6711
24281,1557.110705532,1549.905,1675966822.0,ETH,ETH,2023-02-09,18:20:22,99.7681
24282,2.386039389,2.381,1675966832.0,SNX,SNX,2023-02-09,18:20:32,99.8943
24285,7044.017147528,7023.5,1675966850.0,YFI,YFI,2023-02-09,18:20:50,99.8542
24286,13.55303421,13.504,1675966852.0,ATOM,ATOM,2023-02-09,18:20:52,99.8188
24287,92.298832728,92.11,1675966853.0,LTC,LTC,2023-02-09,18:20:53,99.8976
24288,17.949199796,17.895,1675966863.0,AVAX,AVAX,2023-02-09,18:21:03,99.8488
24290,0.663625628,0.6615,1675966870.0,AVA,AVA,2023-02-09,18:21:10,99.8396
24293,1.405554608,1.4015,1675966880.0,TWT,TWT,2023-02-09,18:21:20,99.8556
24294,21936.933167744,21837.235,1675966881.0,BTC,BTC,2023-02-09,18:21:21,99.7722
24295,0.081709859,0.081475,1675966883.0,DOGE,DOGE,2023-02-09,18:21:23,99.8561
24296,78.197208055,77.65,1675966884.0,AAVE,AAVE,2023-02-09,18:21:24,99.6489
24297,1555.86838466,1548.765,1675966893.0,ETH,ETH,2023-02-09,18:21:33,99.7712
24298,2.384028217,2.3685,1675966903.0,SNX,SNX,2023-02-09,18:21:43,99.6733
24301,7038.079807255,7017.5,1675966920.0,YFI,YFI,2023-02-09,18:22:00,99.8536
24302,13.522457905,13.4845,1675966922.0,ATOM,ATOM,2023-02-09,18:22:02,99.8595
24303,92.263137764,92.015,1675966923.0,LTC,LTC,2023-02-09,18:22:03,99.8653
24304,17.929925043,17.895,1675966951.0,AVAX,AVAX,2023-02-09,18:22:31,99.9025
24306,0.663173763,0.6615,1675966957.0,AVA,AVA,2023-02-09,18:22:37,99.8736
24310,21922.851242612,21834.09,1675966967.0,BTC,BTC,2023-02-09,18:22:47,99.7971
24312,78.14396334,77.85,1675966970.0,AAVE,AAVE,2023-02-09,18:22:50,99.8116
24313,1555.663337891,1548.375,1675966979.0,ETH,ETH,2023-02-09,18:22:59,99.7652
24314,2.382404925,2.375,1675966988.0,SNX,SNX,2023-02-09,18:23:08,99.8443
24318,13.513250422,13.477,1675967006.0,ATOM,ATOM,2023-02-09,18:23:26,99.8657
24319,92.179338776,92.025,1675967008.0,LTC,LTC,2023-02-09,18:23:28,99.9162
24320,17.929925043,17.875,1675967017.0,AVAX,AVAX,2023-02-09,18:23:37,99.8466
24321,126.333429962,126.05,1675967021.0,BCH,BCH,2023-02-09,18:23:41,99.8877
24322,0.663173763,0.6615,1675967023.0,AVA,AVA,2023-02-09,18:23:43,99.8736
24326,21922.86988176,21836.46,1675967034.0,BTC,BTC,2023-02-09,18:23:54,99.8025
24328,78.14396334,77.85,1675967037.0,AAVE,AAVE,2023-02-09,18:23:57,99.8116
24329,1555.803478731,1549.125,1675967045.0,ETH,ETH,2023-02-09,18:24:05,99.7849
24330,2.382404925,2.3765,1675967055.0,SNX,SNX,2023-02-09,18:24:15,99.8759
24334,13.513250422,13.49,1675967075.0,ATOM,ATOM,2023-02-09,18:24:35,99.9139
24336,17.929925043,17.875,1675967084.0,AVAX,AVAX,2023-02-09,18:24:44,99.8466
24337,126.333429962,126.05,1675967087.0,BCH,BCH,2023-02-09,18:24:47,99.8877
24338,0.663173763,0.6615,1675967091.0,AVA,AVA,2023-02-09,18:24:51,99.8736
24341,1.405115171,1.39815,1675967116.0,TWT,TWT,2023-02-09,18:25:16,99.7515
24342,21922.869881762,21832.245,1675967118.0,BTC,BTC,2023-02-09,18:25:18,99.7929
24343,0.081564317,0.081395,1675967119.0,DOGE,DOGE,2023-02-09,18:25:19,99.8961
24345,1556.352163142,1552.135,1675967131.0,ETH,ETH,2023-02-09,18:25:31,99.8643
24350,13.513250422,13.539,1675967172.0,ATOM,ATOM,2023-02-09,18:26:12,99.9048
24351,92.200565258,92.435,1675967174.0,LTC,LTC,2023-02-09,18:26:14,99.873
24354,0.663120231,0.6615,1675967188.0,AVA,AVA,2023-02-09,18:26:28,99.8777
24357,1.409054425,1.41225,1675967197.0,TWT,TWT,2023-02-09,18:26:37,99.8867
24358,21921.100253805,21847.63,1675967199.0,BTC,BTC,2023-02-09,18:26:39,99.8321
24361,1557.314919076,1551.005,1675967210.0,ETH,ETH,2023-02-09,18:26:50,99.797
24370,0.663120231,0.6615,1675967254.0,AVA,AVA,2023-02-09,18:27:34,99.8777
24374,21921.100253805,21850.92,1675967264.0,BTC,BTC,2023-02-09,18:27:44,99.8397
24377,1557.21049268,1551.995,1675967276.0,ETH,ETH,2023-02-09,18:27:56,99.8323
24378,2.382212616,2.3875,1675967285.0,SNX,SNX,2023-02-09,18:28:05,99.8891
24381,7032.719825998,7044.5,1675967302.0,YFI,YFI,2023-02-09,18:28:22,99.9163
24386,0.663120231,0.6615,1675967319.0,AVA,AVA,2023-02-09,18:28:39,99.8777
24390,21921.100253805,21851.75,1675967330.0,BTC,BTC,2023-02-09,18:28:50,99.8416
24393,1557.210492198,1552.875,1675967353.0,ETH,ETH,2023-02-09,18:29:13,99.8606
24402,0.662973742,0.6615,1675967399.0,AVA,AVA,2023-02-09,18:29:59,99.8887
24406,21916.257682213,21840.27,1675967410.0,BTC,BTC,2023-02-09,18:30:10,99.8263
24408,78.120394187,77.95,1675967413.0,AAVE,AAVE,2023-02-09,18:30:13,99.8908
24409,1557.080944875,1551.375,1675967422.0,ETH,ETH,2023-02-09,18:30:22,99.8164
24416,17.927560929,17.885,1675967460.0,AVAX,AVAX,2023-02-09,18:31:00,99.8812
24417,126.29532629,126.55,1675967464.0,BCH,BCH,2023-02-09,18:31:04,99.8993
24418,0.662973742,0.6615,1675967466.0,AVA,AVA,2023-02-09,18:31:06,99.8887
24419,306.011991607,306.65,1675967468.0,BNB,BNB,2023-02-09,18:31:08,99.8959
24421,1.410770068,1.4157,1675967475.0,TWT,TWT,2023-02-09,18:31:15,99.8256
24422,21916.257682213,21843.97,1675967477.0,BTC,BTC,2023-02-09,18:31:17,99.8348
24424,78.120394187,77.95,1675967480.0,AAVE,AAVE,2023-02-09,18:31:20,99.8908
24425,1557.080944453,1550.775,1675967488.0,ETH,ETH,2023-02-09,18:31:28,99.7971
24432,17.932354057,17.855,1675967532.0,AVAX,AVAX,2023-02-09,18:32:12,99.7839
24434,0.663150995,0.6615,1675967539.0,AVA,AVA,2023-02-09,18:32:19,99.8754
24436,1552.19204576,1549.515,1675967548.0,ETH,ETH,2023-02-09,18:32:28,99.9137
24438,21922.117231844,21817.01,1675967552.0,BTC,BTC,2023-02-09,18:32:32,99.7597
24439,0.081626509,0.081375,1675967554.0,DOGE,DOGE,2023-02-09,18:32:34,99.8457
24440,78.141280523,77.75,1675967556.0,AAVE,AAVE,2023-02-09,18:32:36,99.749
24441,1557.063402001,1548.915,1675967564.0,ETH,ETH,2023-02-09,18:32:44,99.7377
24442,2.382323133,2.375,1675967573.0,SNX,SNX,2023-02-09,18:32:53,99.8461
24445,7033.046092541,7015.5,1675967590.0,YFI,YFI,2023-02-09,18:33:10,99.8751
24446,13.515818928,13.466,1675967591.0,ATOM,ATOM,2023-02-09,18:33:11,99.8154
24447,92.236365681,92.005,1675967593.0,LTC,LTC,2023-02-09,18:33:13,99.8744
24448,17.904703069,17.815,1675967602.0,AVAX,AVAX,2023-02-09,18:33:22,99.7489
24450,0.663150995,0.6615,1675967607.0,AVA,AVA,2023-02-09,18:33:27,99.8754
24451,306.507294853,305.95,1675967609.0,BNB,BNB,2023-02-09,18:33:29,99.909
24452,1552.19204576,1547.965,1675967615.0,ETH,ETH,2023-02-09,18:33:35,99.8637
24453,1.413117618,1.40765,1675967616.0,TWT,TWT,2023-02-09,18:33:36,99.8062
24454,21922.117231844,21818.36,1675967617.0,BTC,BTC,2023-02-09,18:33:37,99.7628
24455,0.081607079,0.081295,1675967619.0,DOGE,DOGE,2023-02-09,18:33:39,99.8084
24456,78.141280523,77.65,1675967621.0,AAVE,AAVE,2023-02-09,18:33:41,99.6847
24457,1557.0634017,1548.865,1675967629.0,ETH,ETH,2023-02-09,18:33:49,99.736
24458,2.382323133,2.371,1675967638.0,SNX,SNX,2023-02-09,18:33:58,99.7618
24461,7033.046092541,7019.0,1675967654.0,YFI,YFI,2023-02-09,18:34:14,99.9
24462,13.511485173,13.4845,1675967656.0,ATOM,ATOM,2023-02-09,18:34:16,99.9
24463,92.236365681,92.05,1675967657.0,LTC,LTC,2023-02-09,18:34:17,99.8989
24465,126.494378057,126.85,1675967669.0,BCH,BCH,2023-02-09,18:34:29,99.8596
24466,0.662766644,0.6615,1675967672.0,AVA,AVA,2023-02-09,18:34:32,99.9044
24470,21909.626605714,21836.47,1675967682.0,BTC,BTC,2023-02-09,18:34:42,99.8328
24472,78.095991183,77.75,1675967685.0,AAVE,AAVE,2023-02-09,18:34:45,99.778
24473,1556.295110412,1550.715,1675967694.0,ETH,ETH,2023-02-09,18:34:54,99.8204
24474,2.38094238,2.376,1675967704.0,SNX,SNX,2023-02-09,18:35:04,99.8961
24481,126.519587018,126.95,1675967742.0,BCH,BCH,2023-02-09,18:35:42,99.8302
24482,0.662558135,0.661,1675967745.0,AVA,AVA,2023-02-09,18:35:45,99.8823
24486,21902.733749879,21843.705,1675967756.0,BTC,BTC,2023-02-09,18:35:56,99.8651
24488,78.071421873,77.85,1675967759.0,AAVE,AAVE,2023-02-09,18:35:59,99.858
24489,1555.805493529,1550.975,1675967767.0,ETH,ETH,2023-02-09,18:36:07,99.8445
24494,13.489199623,13.515,1675967795.0,ATOM,ATOM,2023-02-09,18:36:35,99.9045
24497,126.783847336,127.15,1675967810.0,BCH,BCH,2023-02-09,18:36:50,99.8558
24498,0.663223007,0.661,1675967816.0,AVA,AVA,2023-02-09,18:36:56,99.8321
24501,1.413271068,1.4157,1675967828.0,TWT,TWT,2023-02-09,18:37:08,99.9141
24502,21924.712951248,21852.83,1675967830.0,BTC,BTC,2023-02-09,18:37:10,99.8358
24503,0.081469113,0.081655,1675967831.0,DOGE,DOGE,2023-02-09,18:37:11,99.886
24504,78.149765861,77.95,1675967832.0,AAVE,AAVE,2023-02-09,18:37:12,99.872
24505,1556.081103212,1553.035,1675967858.0,ETH,ETH,2023-02-09,18:37:38,99.902
24508,21860.623162942,21925.115,1675967931.0,WBTC,WBTC,2023-02-09,18:38:51,99.8527
24510,13.502735916,13.5485,1675967946.0,ATOM,ATOM,2023-02-09,18:39:06,99.8308
24514,0.664749453,0.6615,1675967961.0,AVA,AVA,2023-02-09,18:39:21,99.755
24518,21975.173958117,21881.49,1675967971.0,BTC,BTC,2023-02-09,18:39:31,99.7864
24520,78.32963211,78.05,1675967974.0,AAVE,AAVE,2023-02-09,18:39:34,99.8212
24521,1559.444114046,1554.325,1675967983.0,ETH,ETH,2023-02-09,18:39:43,99.8356
24524,21902.695089468,21863.055,1675968011.0,WBTC,WBTC,2023-02-09,18:40:11,99.9094
24525,7049.998532822,7035.0,1675968016.0,YFI,YFI,2023-02-09,18:40:16,99.8935
24527,92.398693433,92.145,1675968019.0,LTC,LTC,2023-02-09,18:40:19,99.8625
24530,0.664685405,0.6615,1675968033.0,AVA,AVA,2023-02-09,18:40:33,99.7598
24531,307.411012734,306.75,1675968035.0,BNB,BNB,2023-02-09,18:40:35,99.8924
24533,1.416387313,1.4113,1675968043.0,TWT,TWT,2023-02-09,18:40:43,99.8201
24534,21972.391296337,21859.755,1675968044.0,BTC,BTC,2023-02-09,18:40:44,99.743
24535,0.08195846,0.081795,1675968046.0,DOGE,DOGE,2023-02-09,18:40:46,99.9002
24536,78.322085128,77.95,1675968047.0,AAVE,AAVE,2023-02-09,18:40:47,99.7619
24537,1559.293862811,1553.125,1675968055.0,ETH,ETH,2023-02-09,18:40:55,99.8018
24538,2.387835392,2.3825,1675968065.0,SNX,SNX,2023-02-09,18:41:05,99.8882
24543,92.389790912,92.165,1675968084.0,LTC,LTC,2023-02-09,18:41:24,99.8782
24544,17.949288552,17.915,1675968092.0,AVAX,AVAX,2023-02-09,18:41:32,99.9044
24546,0.664502382,0.6615,1675968098.0,AVA,AVA,2023-02-09,18:41:38,99.7736
24550,21966.341136809,21862.73,1675968108.0,BTC,BTC,2023-02-09,18:41:48,99.7636
24551,0.081935893,0.081795,1675968109.0,DOGE,DOGE,2023-02-09,18:41:49,99.9139
24552,78.300518923,78.05,1675968111.0,AAVE,AAVE,2023-02-09,18:41:51,99.8398
24553,1558.953317765,1553.505,1675968119.0,ETH,ETH,2023-02-09,18:41:59,99.825
24554,2.387177895,2.382,1675968129.0,SNX,SNX,2023-02-09,18:42:09,99.8914
24557,7047.378222729,7017.0,1675968147.0,YFI,YFI,2023-02-09,18:42:27,99.784
24558,13.543055129,13.5165,1675968149.0,ATOM,ATOM,2023-02-09,18:42:29,99.9019
24559,92.269311242,92.045,1675968151.0,LTC,LTC,2023-02-09,18:42:31,99.8783
24560,17.946115953,17.865,1675968159.0,AVAX,AVAX,2023-02-09,18:42:39,99.7735
24562,0.664384929,0.661,1675968165.0,AVA,AVA,2023-02-09,18:42:45,99.7446
24564,1554.864828796,1551.945,1675968171.0,ETH,ETH,2023-02-09,18:42:51,99.906
24566,21954.610261058,21859.04,1675968175.0,BTC,BTC,2023-02-09,18:42:55,99.7819
24567,0.08192141,0.081745,1675968176.0,DOGE,DOGE,2023-02-09,18:42:56,99.8922
24568,78.286679036,77.95,1675968178.0,AAVE,AAVE,2023-02-09,18:42:58,99.7845
24569,1559.320846062,1552.115,1675968186.0,ETH,ETH,2023-02-09,18:43:06,99.7684
24570,2.386755953,2.3735,1675968196.0,SNX,SNX,2023-02-09,18:43:16,99.7215
24573,7046.132574293,7010.5,1675968214.0,YFI,YFI,2023-02-09,18:43:34,99.7465
24574,13.540661347,13.5085,1675968215.0,ATOM,ATOM,2023-02-09,18:43:35,99.8811
24575,92.222309935,91.955,1675968217.0,LTC,LTC,2023-02-09,18:43:37,99.8549
24576,17.92547653,17.865,1675968228.0,AVAX,AVAX,2023-02-09,18:43:48,99.831
24578,0.664164316,0.661,1675968234.0,AVA,AVA,2023-02-09,18:43:54,99.7612
